age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,Non-Private,152810,10,Married,Managerial-Specialist,Husband,White,Male,0,0,70,Non-US,0
27,Non-Private,128059,10,Married,Other,Husband,White,Male,0,0,50,US,0
41,Non-Private,160893,1,Non-Married,Other,Non-Husband,White,Female,0,0,30,US,0
37,Private,126011,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
59,Private,189664,10,Married,Other,Husband,White,Male,0,0,40,US,0
51,Private,40641,10,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,1
31,Private,187203,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
22,Private,228465,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
47,Non-Private,173783,13,Married,Other,Husband,White,Male,15024,0,60,US,1
20,Private,181675,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
36,Non-Private,174640,11,Non-Married,Other,Non-Husband,Non-White,Female,0,0,60,US,1
31,Private,339482,9,Married,Other,Husband,White,Male,0,1848,40,US,1
31,Non-Private,175778,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
22,Private,113464,9,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
37,Non-Private,194630,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
38,Private,76317,11,Married,Managerial-Specialist,Husband,White,Male,0,0,55,US,1
36,Private,166549,9,Married,Other,Husband,White,Male,0,0,40,US,0
25,Private,109097,7,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
41,Private,155657,7,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
24,Private,192017,10,Married,Other,Husband,White,Male,0,0,30,US,0
49,Non-Private,79627,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
23,Private,70894,12,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
48,Non-Private,242923,9,Married,Other,Non-Husband,White,Female,0,1848,40,US,1
21,Private,91189,10,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
56,Private,91545,6,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,36,US,0
54,Non-Private,188588,3,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,2001,35,US,0
69,Private,271312,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
34,Private,124827,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
29,Private,163167,13,Married,Other,Husband,White,Male,0,0,55,US,1
54,Non-Private,249949,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
54,Non-Private,304955,9,Married,Managerial-Specialist,Husband,White,Male,0,0,30,US,0
56,Private,286487,9,Married,Other,Husband,White,Male,2885,0,45,US,0
23,Private,227594,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,0
40,Non-Private,179533,9,Married,Other,Husband,White,Male,0,0,75,US,1
50,Private,194995,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
45,Private,195949,9,Married,Other,Husband,White,Male,0,0,40,US,0
55,Non-Private,136819,9,Married,Other,Husband,White,Male,0,0,40,US,0
34,Private,329288,9,Married,Managerial-Specialist,Husband,White,Male,4386,0,55,US,1
64,Non-Private,213574,9,Married,Other,Husband,White,Male,2635,0,10,US,0
59,Private,110820,9,Non-Married,Other,Non-Husband,White,Male,0,0,38,US,1
21,Private,204596,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
33,Non-Private,262042,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,1138,40,US,0
38,Private,170783,11,Non-Married,Other,Non-Husband,White,Male,0,0,25,US,0
54,Non-Private,279881,11,Married,Other,Husband,Non-White,Male,0,0,40,US,0
43,Private,257028,12,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
31,Private,212235,10,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
38,Private,212143,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,1
29,Non-Private,376302,11,Married,Other,Non-Husband,White,Female,0,0,35,Non-US,1
37,Private,112264,9,Married,Other,Husband,White,Male,0,0,40,US,0
18,Private,200603,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,0
45,Private,368561,9,Married,Managerial-Specialist,Husband,White,Male,0,0,55,US,1
52,Private,308764,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
43,Private,206927,13,Married,Other,Husband,White,Male,15024,0,50,US,1
39,Private,290922,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
65,Non-Private,172684,13,Married,Managerial-Specialist,Husband,White,Male,0,0,44,Non-US,1
32,Private,123291,8,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
41,Non-Private,185057,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
42,Private,253770,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
61,Private,119684,9,Married,Other,Husband,White,Male,0,0,50,US,0
46,Private,197332,14,Married,Managerial-Specialist,Husband,White,Male,7688,0,46,US,1
37,Private,201247,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
38,Non-Private,179824,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
41,Non-Private,375526,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
74,Non-Private,192413,15,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
27,Non-Private,192257,9,Non-Married,Other,Non-Husband,White,Male,2174,0,40,US,0
30,Private,154587,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
39,Private,161295,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
38,Private,187870,13,Married,Other,Husband,White,Male,0,0,40,US,1
23,Private,155818,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
49,Private,199448,11,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
64,Private,262645,9,Married,Other,Husband,White,Male,0,0,50,US,1
38,Private,268893,11,Married,Other,Husband,White,Male,0,0,70,US,0
43,Private,188696,11,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
47,Private,188195,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
30,Private,234753,11,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,34,US,1
19,Private,167149,10,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
73,Non-Private,161027,3,Married,Other,Husband,White,Male,0,0,20,US,0
59,Non-Private,132717,6,Married,Other,Husband,White,Male,0,0,40,US,0
36,Private,414683,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,0
33,Private,272669,12,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,30,Non-US,0
26,Non-Private,197430,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
35,Private,34996,10,Non-Married,Other,Non-Husband,White,Female,0,0,30,US,0
34,Private,36069,9,Married,Other,Husband,White,Male,3908,0,46,US,0
22,Private,51136,10,Non-Married,Other,Non-Husband,White,Female,0,0,60,US,0
68,Private,148874,5,Married,Other,Husband,Non-White,Male,0,0,44,US,0
60,Private,76127,12,Married,Managerial-Specialist,Husband,White,Male,0,0,35,US,1
47,Private,162741,12,Married,Managerial-Specialist,Non-Husband,Non-White,Female,15024,0,40,US,1
24,Private,83141,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
46,Private,106662,13,Non-Married,Other,Non-Husband,White,Male,99999,0,55,US,1
58,Non-Private,312351,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
52,Non-Private,181132,9,Married,Managerial-Specialist,Husband,White,Male,0,1887,40,US,1
30,Private,111567,9,Married,Other,Husband,White,Male,0,0,40,US,0
25,Private,211424,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
44,Non-Private,231793,16,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,38,US,0
37,Non-Private,45937,12,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
27,Private,169557,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,6849,0,40,US,0
57,Private,183810,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
25,Private,281209,9,Married,Other,Husband,White,Male,0,0,40,US,0
31,Private,162160,9,Married,Other,Husband,White,Male,0,0,47,US,0
24,Private,202570,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,15,US,0
31,Private,201122,13,Married,Other,Husband,White,Male,0,1902,45,US,1
47,Private,298130,9,Married,Other,Husband,White,Male,0,0,40,US,0
26,Private,184026,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,50,US,0
35,Non-Private,52738,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
36,Private,178487,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
42,Private,98211,13,Married,Managerial-Specialist,Husband,White,Male,15024,0,45,US,1
33,Private,262439,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,1
35,Non-Private,241126,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
46,Private,249686,15,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,50,US,1
22,Private,218343,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
42,Private,40151,11,Married,Other,Husband,White,Male,0,0,30,US,0
55,Private,162205,9,Married,Other,Husband,White,Male,5178,0,72,US,1
33,Private,123157,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,38,US,0
25,Private,143280,6,Non-Married,Other,Non-Husband,White,Female,0,0,24,US,0
35,Private,167062,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
37,Private,126569,14,Married,Managerial-Specialist,Husband,White,Male,0,1977,40,US,1
51,Private,29036,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
47,Non-Private,168109,9,Married,Managerial-Specialist,Husband,White,Male,0,0,70,US,0
21,Non-Private,265116,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
34,Private,238246,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
25,Non-Private,156848,9,Married,Other,Non-Husband,White,Male,0,0,35,US,0
64,Non-Private,307786,2,Married,Other,Husband,White,Male,0,0,20,US,0
55,Non-Private,159028,9,Married,Other,Husband,White,Male,0,0,40,US,0
27,Private,243569,7,Married,Other,Husband,White,Male,3942,0,40,US,0
35,Non-Private,210830,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
44,Private,408531,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
36,Non-Private,188798,7,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,30,US,0
23,Private,166517,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
56,Non-Private,175057,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
83,Private,186112,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
26,Private,248990,9,Married,Other,Husband,White,Male,0,0,40,Non-US,0
55,Non-Private,95149,10,Married,Other,Husband,White,Male,0,0,99,US,0
27,Private,367329,11,Married,Other,Husband,White,Male,0,0,40,US,0
19,Non-Private,209826,10,Non-Married,Other,Non-Husband,White,Female,0,0,32,US,0
37,Non-Private,126569,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
47,Private,287480,10,Married,Other,Husband,White,Male,0,0,40,US,0
36,Private,131766,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,3325,0,40,US,0
31,Non-Private,189269,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
27,Non-Private,234135,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
73,Non-Private,161251,9,Non-Married,Other,Non-Husband,White,Male,0,0,24,US,0
50,Non-Private,161075,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
25,Private,144301,10,Married,Other,Husband,White,Male,0,0,30,US,0
60,Private,63296,14,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
29,Private,101597,10,Non-Married,Other,Non-Husband,White,Female,0,0,54,US,0
31,Non-Private,127651,6,Non-Married,Other,Non-Husband,White,Male,0,1741,40,US,0
58,Non-Private,136982,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,Non-US,0
19,Private,162954,10,Married,Other,Non-Husband,White,Female,0,0,40,US,0
55,Private,49996,7,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
29,Private,180115,9,Non-Married,Other,Non-Husband,White,Female,0,0,45,US,0
63,Private,172740,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
35,Private,234271,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
47,Private,194772,11,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
25,Private,263773,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,1
41,Private,190591,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,20,US,0
17,Private,148345,7,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
38,Private,187847,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
32,Private,286675,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
31,Private,197886,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
34,Private,355571,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
31,Private,198069,9,Non-Married,Other,Non-Husband,White,Male,0,0,24,US,0
37,Non-Private,174308,9,Married,Other,Husband,White,Male,0,0,40,US,0
18,Private,447882,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,20,US,0
31,Private,234537,13,Married,Managerial-Specialist,Husband,White,Male,7298,0,50,US,1
20,Private,127185,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,15,US,0
42,Private,116649,11,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
42,Non-Private,211915,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
32,Private,239150,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
26,Non-Private,202286,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
38,Private,81846,14,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,0
38,Non-Private,299036,13,Married,Other,Husband,White,Male,0,0,55,US,1
18,Private,96445,10,Non-Married,Other,Non-Husband,White,Female,0,0,24,US,0
34,Private,112115,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
45,Private,165822,13,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
24,Private,191954,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
48,Non-Private,97680,14,Married,Managerial-Specialist,Non-Husband,White,Female,15024,0,10,US,1
52,Private,176409,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
77,Private,187656,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
48,Private,141944,9,Married,Managerial-Specialist,Husband,White,Male,4386,0,40,US,1
40,Non-Private,118686,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,45,US,0
54,Non-Private,190333,9,Married,Other,Husband,White,Male,0,0,40,US,0
57,Non-Private,62020,15,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,55,US,1
30,Private,236543,10,Married,Managerial-Specialist,Husband,White,Male,0,0,68,US,0
33,Private,243266,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,1
23,Private,181820,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
37,Private,112554,9,Married,Other,Husband,White,Male,0,0,45,US,0
22,Private,33551,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
21,Private,109667,10,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
26,Private,168403,9,Married,Other,Husband,White,Male,0,0,40,US,0
39,Private,214117,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
25,Non-Private,109972,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
24,Private,87546,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
31,Private,226696,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,1
39,Private,98975,13,Non-Married,Other,Non-Husband,White,Female,8614,0,50,US,1
39,Private,67136,11,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
60,Private,156889,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
33,Non-Private,154874,10,Married,Other,Husband,White,Male,0,0,40,US,0
27,Private,37088,5,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
38,Private,238397,13,Non-Married,Other,Non-Husband,White,Female,0,0,24,US,0
46,Private,125487,11,Married,Other,Husband,White,Male,0,0,40,US,0
42,Non-Private,97277,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
32,Non-Private,171111,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,37,US,0
60,Non-Private,96660,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,8,US,1
17,Private,140117,6,Non-Married,Other,Non-Husband,White,Female,0,0,12,US,0
43,Private,142444,10,Non-Married,Other,Non-Husband,White,Female,0,0,55,US,1
21,Private,222490,11,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
43,Non-Private,311914,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
59,Private,136413,13,Married,Other,Husband,White,Male,0,0,40,US,0
25,Private,224943,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
25,Private,165817,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
47,Private,187563,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
28,Private,331381,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
40,Private,192381,10,Married,Other,Husband,White,Male,0,0,50,US,1
38,Private,278924,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
26,Private,311743,9,Non-Married,Other,Non-Husband,White,Female,0,0,39,US,0
29,Private,173851,9,Married,Other,Husband,White,Male,0,0,40,US,0
27,Private,87006,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,1579,40,US,0
38,Private,139473,9,Married,Other,Husband,White,Male,0,0,50,US,0
29,Private,114801,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
30,Private,185177,9,Non-Married,Other,Non-Husband,White,Male,0,0,22,US,0
40,Private,144778,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
45,Private,302584,13,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
69,Private,119907,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
61,Private,231183,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
55,Non-Private,296085,12,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,US,1
46,Private,347993,2,Non-Married,Other,Non-Husband,White,Male,0,0,40,Non-US,0
22,Private,151105,10,Non-Married,Other,Non-Husband,White,Female,0,0,18,US,0
31,Private,345277,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
22,Private,124454,10,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
36,Non-Private,186934,10,Married,Other,Husband,White,Male,0,0,55,US,0
50,Private,34067,11,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
22,Private,214716,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
49,Non-Private,181657,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
