RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.619194494,47,1,0.780136607,5416.0,7,0,2,0,0.0,1
0.589954786,85,0,0.735535254,4268.0,13,0,1,0,0.0,1
0.009804028,74,0,0.014267185,3083.0,15,0,0,0,0.0,1
0.218167001,67,0,0.315493762,10500.0,13,0,2,0,0.0,1
0.975300617,45,0,0.172093399,12376.0,11,0,0,0,0.0,1
0.484183735,28,0,0.095123901,1250.0,2,1,0,1,0.0,1
0.154381819,50,0,0.233801992,17069.0,15,0,2,0,2.0,1
0.06587863,46,0,0.166626823,4182.0,6,0,0,0,2.0,1
1.094433952,40,4,0.315929793,4500.0,7,0,0,0,2.0,0
0.9999999,22,0,0.007308161,820.0,1,0,0,0,0.0,1
0.253762992,61,0,0.330191374,3500.0,14,0,0,0,0.0,1
0.018830042,32,0,0.66555512,5097.0,19,0,2,0,2.0,1
0.392331299,65,0,0.29986736,9800.0,6,0,1,0,0.0,1
0.959858197,53,1,0.576115486,5333.0,15,0,1,0,0.0,0
0.004407374,46,0,0.289156627,3236.0,5,0,1,0,2.0,1
0.212696326,60,0,0.318143637,4761.0,7,0,0,0,2.0,1
0.861165202,38,0,0.655672164,2000.0,9,0,1,0,2.0,1
1.048530767,50,0,0.454345917,6833.0,10,0,1,0,3.0,1
0.933270155,45,0,0.504161712,9250.0,14,0,3,0,2.0,1
0.509943661,49,0,0.404731728,7100.0,15,0,0,0,0.0,1
0.143571413,35,0,0.927229108,2500.0,9,0,1,0,2.0,1
0.775814487,48,1,0.417757417,13751.0,10,0,2,0,2.0,1
0.898965413,40,0,0.743861135,7085.0,9,0,1,0,1.0,1
0.177813028,50,0,0.343792633,6596.0,10,0,1,1,0.0,1
0.000292128,30,0,0.776759683,2400.0,5,0,1,1,0.0,1
0.001479412,36,0,0.00049975,2000.0,7,0,0,0,4.0,1
0.45558034,59,0,0.035792841,5000.0,3,0,0,0,0.0,1
0.501507697,29,1,0.234966433,7000.0,17,0,2,1,1.0,1
0.018560884,68,0,0.109986252,8000.0,11,0,0,0,0.0,1
0.005294014,54,0,0.436071018,7828.0,6,0,1,0,0.0,1
0.060155831,38,0,0.070727168,15580.0,6,0,0,0,1.0,1
0.168848885,64,0,0.633220797,7404.0,17,0,1,0,0.0,1
0.057741335,39,1,0.165208698,4000.0,11,0,0,0,1.0,1
0.047116798,34,0,0.284432573,14600.0,6,0,2,0,0.0,1
0.086809247,53,0,0.104937195,11463.0,15,0,0,0,2.0,1
0.499727322,32,0,0.04131296,5300.0,5,0,0,0,0.0,1
0.23240686,58,0,0.093575047,3750.0,5,0,0,0,0.0,1
0.072993917,29,0,0.319771592,1400.0,7,0,0,0,0.0,1
0.019087281,53,0,0.140885911,10000.0,7,0,1,0,0.0,1
0.0,50,0,0.287443754,9333.0,13,0,2,0,2.0,1
0.053713834,66,2,0.954632834,2600.0,16,0,2,0,0.0,1
0.028295097,52,1,0.41098027,12822.0,18,0,4,0,0.0,1
0.207027442,62,0,0.380723855,5000.0,8,0,3,0,0.0,1
0.243457091,34,0,0.329945009,6000.0,3,0,1,0,0.0,1
0.409685022,52,0,0.372806043,4500.0,7,0,1,0,0.0,1
0.127112958,63,0,0.20626607,10500.0,20,0,1,0,0.0,1
0.000180585,27,0,0.277585893,5500.0,19,0,2,0,0.0,1
0.923948443,33,0,0.234468037,8900.0,7,0,1,0,3.0,1
0.132081218,57,0,0.227157936,15442.0,14,0,1,0,2.0,1
0.9999999,43,0,0.06107368,4600.0,5,0,0,0,0.0,1
0.718290234,40,0,0.274230376,12700.0,13,0,2,0,3.0,1
0.9999999,32,0,0.186948854,1700.0,1,0,1,0,2.0,1
0.811478812,43,0,0.423453447,4800.0,8,0,0,0,1.0,1
0.223808009,39,0,0.290448529,10500.0,5,0,3,0,4.0,1
0.788092262,50,0,0.764426536,6948.0,9,0,3,0,2.0,1
0.725263608,27,0,0.408692104,4900.0,9,0,0,0,0.0,1
0.156580388,64,0,0.578208295,7690.0,15,0,3,0,0.0,1
0.075886749,28,0,0.009532456,2202.0,7,0,0,1,0.0,1
0.892510749,68,0,0.619900816,6250.0,6,0,2,0,0.0,1
0.180117598,79,0,0.398991857,2578.0,6,0,1,0,0.0,1
0.20367241,38,0,0.276107595,7583.0,17,0,2,0,0.0,1
0.0499002,30,0,0.0,2500.0,1,5,0,1,0.0,0
0.096506839,53,0,0.207320714,16746.0,11,0,2,0,2.0,1
0.726012744,48,0,1.101559376,2500.0,7,0,2,0,1.0,1
0.888090113,56,1,0.359176055,15000.0,16,0,2,0,1.0,0
0.0,69,1,0.03814485,5950.0,7,0,1,0,0.0,1
0.022465918,55,0,0.01175779,1700.0,3,0,0,0,0.0,1
0.025030468,84,0,0.005519558,4166.0,5,0,0,0,0.0,1
0.497150071,33,0,0.38538435,2900.0,12,0,1,0,0.0,1
0.993192938,30,3,0.166916542,2000.0,5,0,0,1,2.0,1
0.049860115,48,0,0.473905219,5000.0,7,0,2,0,0.0,1
0.978227061,48,3,0.193836744,4250.0,6,2,0,0,0.0,1
0.237374594,62,0,0.550689862,5000.0,8,0,1,0,0.0,1
0.037703513,24,0,0.001172791,2557.0,5,0,0,0,0.0,1
0.457941871,69,0,0.458663937,3906.0,8,0,0,0,1.0,1
0.75993614,47,0,0.297061673,3096.0,5,0,0,0,0.0,1
0.0,32,0,0.255693825,8517.0,8,0,1,0,0.0,1
0.022843036,49,0,0.327668083,4000.0,5,0,1,0,0.0,1
0.001372522,62,0,0.553392881,7500.0,10,0,1,0,0.0,1
0.245523134,63,0,0.008887901,9000.0,3,0,0,0,0.0,1
0.9999999,53,0,0.089264461,4200.0,1,0,0,0,0.0,1
0.089851608,42,0,0.285428643,4000.0,7,0,1,0,0.0,1
0.000479962,33,0,0.225628141,1989.0,5,0,0,0,0.0,1
0.2656947,78,1,0.628474305,5000.0,13,1,2,0,1.0,1
1.035171863,40,3,0.651304831,1800.0,6,3,0,1,3.0,1
0.920815837,37,1,0.40511539,6802.0,6,0,2,0,1.0,1
0.084924106,53,0,0.277736522,6732.0,8,0,1,0,2.0,1
0.047923802,62,1,0.187366389,14500.0,5,0,1,0,0.0,1
0.0,43,0,0.14732856,16900.0,5,0,2,0,2.0,1
0.157242138,47,0,0.033685895,11250.0,6,0,0,0,0.0,1
0.497730819,44,0,0.393387816,8075.0,9,0,0,0,2.0,1
0.0,66,0,0.065113668,3562.0,6,0,0,0,1.0,1
0.005767174,65,0,0.116,11749.0,6,0,1,0,1.0,1
0.0239988,39,0,0.138111431,3822.0,7,0,0,0,0.0,1
0.0,40,0,0.37965862,9900.0,5,0,1,0,1.0,1
0.131993314,62,0,0.368303571,3135.0,16,0,1,0,0.0,1
0.311688312,58,0,0.366181535,9000.0,5,0,2,0,2.0,0
0.001333306,92,0,0.000285633,3500.0,5,0,0,0,0.0,1
0.187471155,56,0,0.457614143,14367.0,13,0,2,0,1.0,1
0.126561598,80,0,0.456744726,5166.0,11,0,2,0,0.0,1
0.9999999,22,0,8.0,1.0,0,0,0,0,0.0,1
0.772768233,49,0,0.343838296,4600.0,10,0,0,0,1.0,1
0.920613111,59,0,0.764407077,11417.0,13,0,2,0,0.0,1
1.063782107,45,3,0.257588899,2305.0,10,0,0,0,2.0,0
0.0,55,0,0.259897765,9976.0,7,0,1,0,3.0,1
0.065493683,39,0,0.621751299,2500.0,4,0,1,0,2.0,1
0.451496512,35,0,0.651538632,4516.0,5,0,1,0,0.0,1
0.105010422,68,0,0.986933128,1300.0,9,0,1,0,0.0,1
0.08551829,38,0,0.469489201,5833.0,9,0,2,0,2.0,1
0.414585415,23,0,0.02268431,528.0,1,0,0,0,0.0,1
0.372262774,55,2,0.288806432,4850.0,10,0,1,0,0.0,1
0.684835727,47,1,0.578771696,2995.0,7,0,1,1,2.0,0
0.010196387,74,0,0.419195483,4250.0,13,0,1,0,0.0,1
0.714233776,22,0,0.160963245,2366.0,4,0,0,0,0.0,1
0.926409812,44,0,0.964150293,2900.0,5,0,1,0,3.0,1
0.025544445,68,0,0.022391044,2500.0,12,0,0,0,0.0,1
0.33225462,27,0,0.035381894,13000.0,10,0,0,0,0.0,0
0.069348929,51,0,0.017939282,6521.0,4,0,0,0,3.0,1
0.201054513,50,0,0.843183148,3417.0,4,0,1,0,0.0,1
0.664670659,35,3,0.237075121,3500.0,7,1,0,1,0.0,0
0.022413034,72,0,0.08886071,10251.0,8,0,1,0,0.0,1
0.997167139,35,0,0.537444934,3177.0,5,0,2,0,1.0,1
0.575748485,48,0,0.148101987,28081.0,9,0,3,1,2.0,1
0.111569369,53,0,0.389916905,14320.0,11,0,3,0,1.0,1
0.433460076,49,0,0.637768112,6666.0,12,0,2,0,3.0,1
0.016715277,84,0,0.119927317,1650.0,6,0,0,0,0.0,1
0.130674773,54,0,0.206690195,13033.0,5,0,3,0,0.0,1
0.077776207,51,0,0.426373934,7150.0,9,0,2,0,3.0,1
0.065250712,27,0,0.340440165,1453.0,7,0,0,0,0.0,1
0.011728409,72,0,0.252266195,4522.0,11,0,2,0,0.0,1
0.023154848,53,0,0.366684502,5606.0,10,0,2,0,3.0,1
0.863763348,71,0,0.283347615,3500.0,2,0,0,0,0.0,1
0.092892292,74,0,0.231924883,6389.0,14,0,2,0,0.0,1
0.908454616,48,1,0.667314635,3600.0,6,1,1,0,1.0,0
0.082152975,26,0,0.650426309,820.0,5,0,0,0,0.0,1
0.047459051,78,0,0.018322581,3874.0,2,0,0,0,1.0,1
0.13720546,38,0,0.011291461,4250.0,6,0,0,0,0.0,1
0.9999999,47,2,0.001666111,3000.0,3,0,0,0,2.0,1
0.0,54,0,0.180681427,8716.0,10,0,1,0,0.0,1
0.844351589,35,0,0.748417194,3000.0,7,0,2,0,0.0,1
0.761179829,35,0,0.179566563,1614.0,3,2,0,0,0.0,1
0.018921393,51,0,0.00523195,8600.0,6,0,0,0,0.0,1
0.863600351,55,0,0.402224861,16000.0,17,0,2,1,3.0,1
0.939722897,68,2,0.098220171,4550.0,3,0,0,0,0.0,1
0.0,28,0,0.0,1200.0,2,0,0,0,0.0,1
0.311006631,46,1,0.679157744,2801.0,10,0,2,0,0.0,1
0.041259076,45,0,0.183635518,2150.0,6,0,0,0,3.0,1
0.074731317,22,0,0.002913328,2745.0,3,0,0,0,0.0,1
0.006466203,54,0,0.172676188,8541.0,6,0,1,0,1.0,1
0.685157421,70,1,0.019990005,2000.0,2,0,0,0,0.0,1
0.042368644,64,0,0.223050354,5500.0,4,0,1,0,1.0,1
0.461035026,46,0,0.055490752,6000.0,3,0,0,0,3.0,1
0.344723299,46,0,0.064246659,6583.0,3,0,0,0,0.0,1
0.0,64,0,0.255497801,2500.0,4,0,1,0,0.0,1
0.008418654,42,0,1.577371048,600.0,14,0,1,0,2.0,1
0.881655917,44,1,0.149423691,7200.0,5,0,0,0,3.0,1
0.246209386,47,0,1.387898526,5833.0,17,0,4,0,2.0,0
0.721448954,55,0,0.419934385,6400.0,10,0,0,0,0.0,1
0.125394778,64,0,0.445389523,5172.0,19,0,1,0,0.0,1
0.424661113,41,0,0.508900268,4100.0,11,0,0,0,3.0,1
0.343239713,66,0,0.404438406,4415.0,9,0,0,0,0.0,1
0.001802099,56,0,0.375592417,3375.0,12,0,2,0,0.0,1
0.299049292,39,0,0.820206981,5700.0,16,0,2,0,3.0,1
0.217763129,54,0,0.32385048,3022.0,5,0,1,0,1.0,0
0.9999999,62,1,0.076382792,6833.0,2,0,0,0,0.0,1
0.167726612,47,0,0.263796201,15583.0,13,0,3,0,2.0,1
0.097773938,61,0,0.47107438,3024.0,17,0,1,0,0.0,1
0.9999999,54,1,0.06612733,19900.0,8,0,1,0,0.0,1
0.749259489,74,0,0.910788382,3373.0,13,0,2,0,1.0,1
0.224129312,40,0,0.451870894,3500.0,4,0,2,0,0.0,1
0.083689997,40,0,1.043060889,14583.0,20,0,2,0,2.0,1
0.364989591,67,0,0.301548592,8200.0,19,0,2,0,0.0,1
0.013173337,46,0,0.382373947,7000.0,9,0,1,0,2.0,1
0.139843418,50,0,0.415158484,10000.0,17,0,2,0,0.0,1
0.175081576,52,0,0.569150202,4200.0,9,0,1,0,1.0,1
0.368396761,68,0,0.296272596,6250.0,16,0,2,0,0.0,1
0.698754659,32,0,0.159275684,2705.0,6,0,0,0,0.0,1
0.009669648,65,0,0.257023141,10500.0,7,0,4,0,0.0,1
0.244227623,39,0,0.449193851,8000.0,10,0,1,0,2.0,1
0.0,66,0,0.0,10000.0,3,0,0,0,0.0,1
0.704307107,50,0,1.270125224,1676.0,12,0,1,0,0.0,1
0.018936842,41,0,0.271641476,9460.0,9,0,2,0,2.0,1
0.0,58,0,1.19032387,2500.0,13,0,1,0,0.0,1
0.02786237,73,0,0.005452893,3300.0,9,0,0,0,0.0,1
0.00770828,79,0,0.281843286,5793.0,18,0,1,0,1.0,1
0.9999999,28,0,0.193485972,3100.0,2,0,0,0,4.0,1
0.359162631,24,0,0.108648414,2300.0,3,0,0,0,0.0,1
0.12702728,73,0,0.174513497,1592.0,5,0,1,0,0.0,1
0.0,48,0,0.191645219,5050.0,6,0,1,0,2.0,1
0.9999999,26,2,0.643236489,3200.0,5,0,1,0,0.0,0
0.045336925,45,0,0.195540148,10672.0,7,0,2,0,3.0,1
0.183955289,77,1,0.116241644,8077.0,10,0,0,0,0.0,1
0.080140448,50,0,0.233975371,9500.0,12,0,1,0,2.0,1
0.357975415,53,0,0.511407808,5916.0,7,0,2,0,0.0,1
0.058314574,78,1,0.488689627,4906.0,12,0,2,0,0.0,1
0.13947331,46,0,0.140103242,12397.0,12,0,1,0,3.0,1
0.071274055,67,0,0.328592856,18000.0,14,0,2,0,0.0,1
0.282838555,34,0,0.341810673,9200.0,11,0,1,0,4.0,1
0.089887737,63,0,0.49030194,5000.0,21,0,2,0,1.0,1
0.705429457,36,0,0.057995167,12000.0,4,0,0,1,1.0,1
0.273886306,45,0,0.104402999,5200.0,3,0,0,0,3.0,1
0.036181472,71,0,0.568798258,5050.0,16,0,2,0,0.0,1
0.043709376,28,0,0.586275816,1500.0,7,0,1,0,2.0,1
0.040191365,57,0,0.019996001,5000.0,11,0,0,0,2.0,1
0.9999999,47,0,0.0,3000.0,0,2,0,1,1.0,0
0.386272958,57,0,0.528968118,11667.0,10,0,2,0,2.0,1
0.009519619,46,0,0.001136548,6158.0,3,0,0,0,1.0,1
1.174235933,27,0,0.189270243,3000.0,9,0,0,0,0.0,1
0.126019431,54,0,0.32644547,20373.0,6,0,3,0,0.0,1
0.511231428,49,0,0.446506203,9430.0,10,0,2,0,2.0,1
0.0,55,0,0.0,6000.0,5,0,0,0,0.0,1
0.089993479,33,1,0.061476282,4700.0,5,0,0,0,0.0,1
0.9999999,49,0,0.012473523,4248.0,2,4,0,0,1.0,0
0.036693189,53,0,0.271030529,7500.0,19,0,1,0,0.0,1
0.9999999,29,2,0.103421761,2600.0,5,4,0,0,2.0,0
0.012724682,62,0,0.068925836,25200.0,8,0,2,0,0.0,1
0.601734731,25,0,0.094363723,6262.0,4,0,0,0,1.0,1
0.9999999,34,0,0.095380924,5000.0,4,0,0,0,0.0,1
0.007691382,61,0,0.253062245,12000.0,11,0,0,0,0.0,1
0.660749507,55,1,0.266935748,9166.0,8,3,2,0,0.0,1
0.0,54,0,0.502727131,6416.0,9,0,3,0,0.0,1
0.0,37,0,3.292907801,1409.0,9,0,2,0,2.0,1
0.774833339,40,0,0.254092397,5497.0,7,0,0,0,0.0,1
0.865057124,59,0,1.55708574,2250.0,12,0,0,0,0.0,1
0.96550115,52,0,0.383841077,15000.0,7,0,2,0,3.0,1
0.052236941,44,0,0.373005965,7208.0,5,0,1,0,0.0,1
0.14631469,51,0,1066.0,1.0,12,0,2,0,2.0,1
0.478154724,59,0,0.304179567,3875.0,8,0,0,0,1.0,1
0.961673054,43,0,0.576656261,5765.0,9,0,1,1,0.0,1
0.294877369,49,0,0.35758217,15120.0,11,0,3,0,2.0,1
0.015807388,76,0,0.185292157,4500.0,5,0,1,0,0.0,1
0.540087764,41,0,0.191084572,7200.0,3,0,0,0,0.0,1
0.626022184,29,0,0.258796385,5200.0,13,1,1,0,1.0,1
0.04482685,66,0,0.93762495,2500.0,10,0,2,0,0.0,1
0.744353643,54,1,0.310362542,13625.0,12,0,2,0,1.0,1
0.0,42,0,0.0,6000.0,4,0,0,0,2.0,1
0.208947427,55,0,0.159210317,6280.0,3,0,1,0,0.0,1
0.855221012,60,0,1.004373633,3200.0,10,0,0,0,0.0,1
0.372594056,67,1,1.083764219,2900.0,21,0,2,0,0.0,1
0.75114229,66,1,0.558390874,9992.0,11,0,3,0,1.0,1
0.10791545,59,0,0.371084667,7310.0,9,0,2,0,2.0,1
0.077432551,47,0,0.143184576,7416.0,4,0,1,0,4.0,1
0.085417151,56,0,0.324668242,5500.0,8,0,2,0,0.0,1
0.678235034,41,6,0.506274997,7250.0,11,0,2,0,3.0,0
0.120978815,79,0,0.56461405,2305.0,15,0,1,0,0.0,1
0.006262832,76,0,0.014158867,4166.0,7,0,0,0,0.0,1
0.248143553,40,0,0.118284107,7109.0,9,0,0,0,3.0,1
0.980402613,37,0,0.104640903,5666.0,3,0,0,0,2.0,1
0.601479704,27,1,0.059984004,3750.0,8,0,0,0,0.0,1
0.041656086,54,0,340.0,0.0,6,0,0,0,3.0,1
0.010116136,59,0,0.223418573,5200.0,10,0,1,0,0.0,1
0.067680375,49,1,0.210093672,5230.0,9,0,1,1,0.0,1
0.9999999,70,1,0.0,1731.0,0,0,0,0,0.0,1
0.059988002,82,0,0.003598561,2500.0,2,0,0,0,0.0,1
0.015897885,40,0,0.123320537,4167.0,6,0,0,0,2.0,1
0.019689159,63,0,0.003159558,4430.0,2,0,0,0,0.0,1
0.057858952,77,0,0.074177098,2156.0,2,0,0,0,0.0,1
0.712165374,52,0,0.219445139,4000.0,13,0,0,0,0.0,1
0.182409439,62,0,0.217740394,10461.0,17,0,1,0,0.0,1
0.063410454,40,0,0.357142857,2855.0,2,0,1,0,1.0,1
0.944375952,41,5,0.285031155,6900.0,10,2,0,0,3.0,0
0.352611893,55,0,0.535627135,4097.0,7,0,1,0,0.0,1
0.181760586,72,0,0.128482972,2583.0,6,0,0,0,0.0,1
0.477210413,62,1,0.015798331,29116.0,3,0,0,0,1.0,1
0.006479342,67,0,0.001999556,4500.0,10,0,0,0,0.0,1
0.9999999,34,0,0.0,3300.0,0,0,0,0,0.0,1
0.180352456,65,1,0.439140215,4000.0,6,0,1,0,2.0,1
0.024953533,81,0,0.665793859,4200.0,16,0,2,0,0.0,1
0.002236979,74,0,0.210197451,4000.0,11,0,0,0,1.0,1
0.629804349,35,0,0.785200221,5418.0,10,0,1,0,1.0,1
0.014919801,57,0,0.10864,12499.0,5,0,1,0,0.0,1
1.005499083,60,1,0.418300654,2600.0,9,0,0,3,0.0,0
0.001319947,50,0,0.59989567,7667.0,10,0,2,0,1.0,1
0.509543935,50,2,0.304690778,11916.0,11,0,3,2,2.0,0
1.325581395,28,0,0.063763608,4500.0,2,1,0,2,0.0,0
0.011430922,75,0,0.140171966,5000.0,13,0,1,0,1.0,1
0.779869045,44,0,0.673475218,7000.0,11,0,1,0,3.0,1
1.052475331,83,0,0.291017567,9050.0,10,0,0,0,1.0,1
0.015234632,33,0,0.067187179,4866.0,5,0,0,0,0.0,1
0.143193178,24,3,0.222118088,3200.0,3,0,1,1,2.0,0
0.357807688,60,3,0.577903683,5647.0,18,0,3,0,1.0,1
0.197965009,42,2,0.363510712,5787.0,13,0,1,0,2.0,1
0.398734317,56,0,0.163667042,5333.0,9,0,0,0,1.0,1
0.0,33,0,0.443611371,3200.0,10,0,0,0,0.0,1
0.06532304,60,0,0.444646428,5500.0,8,0,1,0,0.0,1
0.222653912,69,0,0.68426448,1950.0,11,0,0,0,0.0,1
0.9999999,58,0,0.617514488,1552.0,6,0,1,0,0.0,0
0.487782139,53,0,0.26171187,17033.0,9,0,3,0,1.0,1
0.02942398,37,0,1.310530361,1300.0,15,0,1,0,1.0,1
0.9999999,34,0,0.122941617,5343.0,1,0,1,1,3.0,1
0.0,43,0,0.416129749,4500.0,5,0,2,0,2.0,1
0.050359793,61,0,0.659336265,2500.0,15,0,1,0,1.0,1
0.577753286,52,1,0.553194813,6400.0,10,0,1,1,0.0,0
0.1039037,44,0,0.314922388,10500.0,8,0,2,0,4.0,1
0.143571406,39,0,0.255073032,10200.0,9,0,0,0,1.0,1
0.0,39,0,0.006856359,5833.0,4,0,0,0,2.0,1
0.0,45,0,0.579136691,3613.0,8,0,1,0,0.0,1
0.413770802,45,1,0.343640391,10833.0,13,0,1,0,2.0,1
0.130598585,43,2,0.218086879,9000.0,8,0,2,2,2.0,1
0.221680283,34,1,0.360655738,5733.0,6,0,1,0,0.0,1
0.9999999,61,1,0.426461538,1624.0,2,1,0,0,0.0,1
0.0,58,2,1.501248959,1200.0,7,3,0,0,0.0,0
0.266371179,58,0,0.498488489,12900.0,12,0,1,0,2.0,1
0.013326035,58,0,0.141645205,6600.0,11,0,1,0,0.0,1
0.016273647,63,0,0.401742067,11250.0,7,0,2,0,0.0,1
0.026274383,58,0,0.122381477,1813.0,10,0,0,0,0.0,1
0.685373171,47,0,0.162934112,12323.0,5,0,0,0,4.0,1
0.067617682,68,0,0.306625783,7500.0,17,0,1,0,0.0,1
0.9999999,42,0,0.082983403,5000.0,1,1,0,0,2.0,1
0.986856981,41,0,0.327707661,6813.0,7,0,0,0,0.0,1
0.050884276,85,0,0.256709452,1713.0,17,0,1,0,0.0,1
0.518253723,57,0,0.404673853,12708.0,9,0,1,0,1.0,1
0.486753745,36,0,0.738037553,3301.0,13,0,1,0,1.0,1
0.051978832,71,0,0.012045347,4233.0,10,0,0,0,0.0,1
0.367463891,49,0,0.282606354,9284.0,8,0,2,0,0.0,1
0.021387242,43,1,0.230089662,7583.0,11,0,1,0,4.0,1
0.193893537,65,0,0.598144297,6250.0,12,0,2,0,0.0,1
0.165082985,61,0,0.267175573,6680.0,10,1,1,0,0.0,1
0.9999999,41,1,0.095132956,10416.0,1,0,0,0,0.0,1
0.877415057,30,3,0.191382205,5360.0,5,0,0,0,2.0,0
0.115766696,45,0,0.346649107,6833.0,5,0,1,0,0.0,1
0.143972763,39,0,0.567508347,9583.0,18,0,3,0,1.0,1
0.26782335,56,1,0.673642821,7883.0,16,0,2,0,3.0,1
0.9999999,27,0,0.171258779,1850.0,2,0,0,0,0.0,1
1.115884116,42,0,0.517814288,5416.0,5,0,1,0,2.0,0
0.706540256,54,0,0.23992838,3350.0,6,0,1,0,0.0,1
0.726759759,55,0,0.65170345,9333.0,9,0,3,0,2.0,1
0.634877908,61,2,0.387866394,4400.0,6,0,1,0,0.0,0
0.016206586,69,0,0.003004447,8320.0,3,0,0,0,0.0,1
0.016987836,56,0,0.747161572,4579.0,14,0,1,1,0.0,1
0.0539363,66,0,0.439121756,500.0,10,0,1,0,0.0,1
0.377635489,53,0,0.406624979,11833.0,10,0,2,0,2.0,1
0.200672297,58,0,0.443113233,11100.0,10,0,3,0,1.0,1
0.831136542,36,0,0.439282429,8695.0,19,0,0,0,4.0,1
0.123177382,63,0,0.29910841,17608.0,11,0,1,0,2.0,1
0.970461426,44,3,0.413594379,12666.0,8,0,2,1,4.0,1
0.9999999,56,0,0.409918016,5000.0,4,0,1,0,1.0,1
0.00273275,47,0,0.264915943,9100.0,5,0,1,0,0.0,1
0.13782495,32,0,0.671684181,3520.0,8,0,1,0,0.0,1
0.020199192,77,0,0.210114574,16233.0,3,0,1,0,1.0,1
0.0,52,0,0.444444444,3500.0,5,0,2,0,1.0,1
0.015199624,74,0,0.085374073,4450.0,8,0,0,0,2.0,1
0.380196134,39,0,0.452068222,5100.0,13,0,2,0,2.0,1
1.003322259,34,0,0.093057607,2030.0,4,1,0,0,1.0,0
0.9999999,63,2,0.600337268,3557.0,10,0,2,0,0.0,0
0.0,67,0,0.637194686,7000.0,7,0,1,0,0.0,1
0.18999283,38,0,0.050695591,4240.0,9,0,0,0,0.0,1
0.257157837,70,0,0.601638505,3905.0,9,0,1,0,0.0,1
0.149050026,36,0,0.483293336,5416.0,6,0,1,0,0.0,1
0.0,40,0,0.87564974,2500.0,9,0,2,0,3.0,1
0.17343208,45,0,0.054094591,10000.0,9,0,1,0,0.0,1
0.538109417,49,0,0.08595732,6700.0,5,0,0,0,1.0,1
0.04561193,42,1,0.277556441,12800.0,6,0,1,0,2.0,1
0.192282052,36,0,0.099211199,9000.0,6,0,1,0,0.0,1
0.735316161,51,1,0.147770446,5000.0,9,0,0,0,1.0,1
0.040890581,36,0,0.256752175,8848.0,7,0,2,0,2.0,1
0.00389961,40,0,0.841544607,750.0,4,0,1,0,0.0,1
0.064834359,38,0,0.462651453,8500.0,9,0,2,0,1.0,1
0.024729546,78,0,60.0,0.0,5,0,0,0,0.0,1
0.04585237,72,0,0.103233974,8688.0,9,0,0,0,0.0,1
0.081218376,55,0,0.184956721,10050.0,8,0,1,0,2.0,1
0.976259892,57,1,0.292487861,3500.0,4,0,1,0,0.0,1
0.496733479,33,1,0.320852296,4833.0,7,0,2,0,1.0,0
0.012959741,36,0,0.391900579,4666.0,10,0,1,0,0.0,1
0.003252947,46,0,0.043440786,5800.0,10,0,1,0,0.0,1
0.099815157,57,0,0.232339826,4260.0,8,0,1,0,1.0,1
0.775591308,59,0,0.575027729,6310.0,12,0,2,0,3.0,1
0.019125749,48,0,0.072750259,8700.0,8,0,0,0,1.0,1
0.34572101,74,0,0.330533893,5000.0,15,0,0,0,0.0,1
0.32561918,53,0,0.109129066,4764.0,11,0,0,0,0.0,0
0.669360887,33,1,0.208,2499.0,4,0,0,0,3.0,1
0.021182398,53,0,0.420825017,9017.0,14,0,3,0,1.0,1
0.20390865,56,0,1.745254745,1000.0,15,0,1,0,1.0,1
0.649665004,56,2,0.338394971,12248.0,12,0,2,0,1.0,1
0.014635033,83,0,0.009221198,9000.0,3,0,0,0,0.0,1
0.9999999,41,0,0.433413317,3333.0,2,3,0,1,0.0,0
0.008693705,61,0,0.154605674,8000.0,10,0,1,0,1.0,1
0.999297753,69,0,0.212579522,8330.0,8,0,2,0,1.0,1
0.049164885,41,0,0.414623415,25000.0,11,0,3,0,1.0,0
0.343561455,65,0,0.489725514,6666.0,8,0,1,0,0.0,1
0.554605182,45,0,0.573022959,3135.0,10,0,1,0,2.0,1
0.265162315,32,1,0.191582003,6200.0,10,0,0,0,0.0,1
0.362894458,52,0,0.414930845,6000.0,6,0,1,0,0.0,1
0.012660784,57,0,15.56214379,10000.0,13,0,2,0,3.0,1
0.006203153,38,0,0.320334958,8000.0,19,0,1,0,1.0,1
0.039189421,62,0,0.234484657,7266.0,11,0,2,0,0.0,1
0.12542714,69,0,0.346108982,6000.0,10,0,1,0,1.0,1
0.517463584,62,0,0.453668988,5600.0,9,0,2,0,0.0,1
0.444146833,51,0,0.390490075,8916.0,12,0,2,0,0.0,1
0.03646391,40,0,0.011415715,12000.0,4,0,0,0,4.0,1
0.0,53,1,0.0,7250.0,5,0,0,0,2.0,1
0.00399983,66,0,0.099028756,5250.0,4,0,0,0,0.0,1
0.216080402,48,4,0.287503331,7505.0,8,0,2,0,1.0,0
0.826293427,42,1,0.10996858,3500.0,4,0,0,0,0.0,0
0.018101011,56,0,0.345948257,4676.0,13,0,1,0,0.0,1
0.312747851,39,0,0.364074815,8500.0,10,0,1,0,0.0,1
0.008734337,42,0,0.449798707,8196.0,10,0,2,0,4.0,1
0.9999999,44,0,0.0,12900.0,1,0,0,0,0.0,1
